Year,Price,ConsumerRating,ConsumerReviews,SellerRating,SellerReviews,Zipcode,DealType,ComfortRating,InteriorDesignRating,PerformanceRating,ValueForMoneyRating,ExteriorStylingRating,ReliabilityRating,MinMPG,MaxMPG,Mileage
2019,38779,3.9,16,4.6,33,92504,1,4.2,4.3,3.7,3.6,4.6,3.5,22,29,22792
2018,27943,4.7,228,4.7,662,89146,1,4.8,4.7,4.5,4.6,4.8,4.6,22,26,47375
2019,54998,4.7,55,4.7,1632,94040,1,5.0,4.9,4.9,4.4,4.7,4.6,20,26,16190
2021,84990,4.0,24,4.2,30,94901,2,4.3,4.5,4.2,3.4,4.7,3.5,14,19,24691
2021,46333,4.7,58,4.7,1481,85388,1,4.7,4.7,4.7,4.5,4.7,4.7,18,25,11244
2015,38795,4.7,94,4.7,2306,85382,2,4.7,4.6,4.7,4.6,4.9,4.9,17,21,70723
2020,25250,4.9,140,4.8,22,85023,1,4.9,4.9,4.8,4.8,4.9,4.9,25,31,48993
2021,38575,4.7,58,4.3,1366,85015,0,4.7,4.7,4.7,4.5,4.7,4.7,19,26,10204
2019,40339,4.7,99,3.0,2,84115,1,4.7,4.7,4.8,4.3,4.8,4.6,22,29,13637
2021,47500,4.4,10,4.8,1061,80122,1,4.5,4.9,4.7,3.9,4.5,4.2,23,30,10171
2019,38952,4.8,224,4.5,742,98005,1,4.9,4.9,4.8,4.6,4.9,4.8,18,25,25887
2020,27974,4.8,142,3.5,187,67207,1,4.7,4.7,4.7,4.7,4.8,4.8,28,39,47810
2017,33398,4.7,72,4.5,70,76132,1,4.9,4.8,4.7,4.4,4.7,4.6,19,25,67203
2016,39995,4.8,39,3.1,4,76120,1,4.9,4.8,4.9,4.5,4.9,4.9,17,24,71106
2020,37811,4.8,38,4.9,57,78641,1,4.8,4.8,4.8,4.7,4.8,4.9,22,28,35219
2020,38838,4.8,150,4.7,144,76051,0,4.9,4.8,4.8,4.7,4.9,4.8,19,26,13349
2020,39459,4.3,151,4.5,1466,75057,0,4.6,4.6,4.3,4.1,4.5,4.1,20,27,27832
2017,19592,4.7,464,4.9,826,75078,1,4.7,4.7,4.7,4.7,4.7,4.9,24,33,88257
2019,52500,4.6,38,4.9,1466,75093,1,4.7,4.6,4.7,4.4,4.6,4.7,14,21,39473
2017,37997,4.7,77,4.7,1064,75024,2,4.8,4.7,4.7,4.4,4.8,4.7,18,25,60267
2018,44990,4.8,66,4.3,1341,75093,2,4.8,4.9,4.9,4.7,4.9,4.8,22,29,32313
2020,31293,4.7,76,5.0,1,75201,2,4.8,4.7,4.7,4.6,4.8,4.7,22,29,20000
2016,30542,4.7,229,4.8,3634,75070,1,4.6,4.7,4.8,4.7,4.9,4.7,15,25,65013
2017,18750,4.7,748,4.6,1585,75150,1,4.7,4.7,4.7,4.6,4.8,4.7,23,30,66955
2019,60431,4.7,55,4.8,162,64114,2,5.0,4.9,4.9,4.4,4.7,4.6,20,26,36808
2019,36405,4.8,40,4.8,630,55437,1,4.8,4.8,4.8,4.5,4.8,4.7,22,33,24444
2021,77468,4.5,37,4.9,2715,55445,1,4.6,4.7,4.4,4.3,4.7,4.3,14,19,24633
2018,33998,4.8,146,3.9,15,55075,1,4.9,4.8,4.9,4.5,4.9,4.8,18,25,66458
2020,24250,4.8,70,4.8,1295,63042,0,4.8,4.8,4.7,4.7,4.9,4.8,23,34,44190
2018,29988,4.7,75,4.7,344,38305,1,4.7,4.7,4.6,4.6,4.8,4.8,17,22,49265
2019,29722,4.8,309,4.7,1138,53718,1,4.8,4.7,4.7,4.6,4.9,4.8,28,39,18903
2021,43995,4.8,42,4.6,476,70058,2,4.9,4.7,4.8,4.9,4.9,4.9,17,23,14934
2019,25900,4.6,165,4.5,893,60174,1,4.6,4.6,4.4,4.6,4.8,4.7,26,31,17208
2019,40975,4.6,94,4.3,782,60195,1,4.8,4.7,4.6,4.4,4.7,4.5,19,26,16491
2019,64998,4.8,27,4.7,235,60515,2,4.9,4.8,4.8,4.6,5.0,4.9,17,22,47411
2019,29995,4.5,415,4.7,1393,53186,1,4.6,4.6,4.5,4.4,4.6,4.5,25,30,17217
2012,31898,4.9,11,4.4,773,46123,2,5.0,4.9,4.9,4.5,4.9,5.0,13,18,55925
2020,36000,4.9,112,4.8,908,46123,1,4.8,4.9,4.9,4.7,4.9,4.8,18,27,30775
2021,54999,4.9,32,4.7,918,37129,1,4.9,4.8,4.8,4.8,4.9,4.9,13,17,20113
2016,21991,4.6,339,4.7,99,49022,2,4.6,4.6,4.6,4.6,4.8,4.6,31,41,49846
2020,30000,4.8,142,4.7,4122,49444,0,4.7,4.7,4.7,4.7,4.8,4.8,25,34,19565
2019,36154,4.7,61,4.9,6724,32505,0,4.8,4.7,4.7,4.6,4.7,4.6,18,25,30686
2019,42400,4.7,203,4.9,623,47304,1,4.8,4.8,4.7,4.5,4.9,4.6,18,27,37501
2021,78052,4.9,3,4.0,22,32541,1,4.7,5.0,5.0,4.7,4.7,5.0,18,24,14677
2020,32863,4.8,150,4.7,263,30189,0,4.9,4.8,4.8,4.7,4.9,4.8,19,26,59890
2018,26500,4.7,42,4.3,106,30122,1,4.6,4.7,4.7,4.5,4.9,4.5,21,31,61172
2017,37650,4.7,285,4.5,1035,30122,1,4.8,4.7,4.7,4.6,4.7,4.7,20,27,15206
2016,29998,4.6,56,3.5,19,30071,1,4.7,4.6,4.6,4.3,4.8,4.8,21,28,39534
2019,54488,4.5,2,4.7,846,30096,2,5.0,4.0,4.5,4.0,4.0,4.5,21,29,31625
2019,67728,5.0,10,4.7,1537,30519,1,5.0,5.0,5.0,4.8,5.0,5.0,17,22,29047
2020,26431,4.7,276,4.2,802,43232,1,4.8,4.7,4.7,4.6,4.8,4.7,26,31,48401
2021,68995,3.0,1,4.2,802,43232,1,3.0,4.0,5.0,2.0,4.0,1.0,141,127,18811
2019,37497,4.6,94,3.7,240,44256,1,4.8,4.7,4.6,4.4,4.7,4.5,18,25,22540
2020,43990,4.9,50,4.8,1627,29607,1,4.9,4.9,4.9,4.8,4.8,4.9,20,27,31010
2018,27010,4.8,265,4.8,1387,32055,0,4.9,4.8,4.8,4.7,4.9,4.8,19,27,89557
2021,49800,5.0,21,4.9,1023,34689,0,5.0,5.0,5.0,5.0,5.0,5.0,21,30,8883
2021,68797,4.8,92,4.2,557,33837,0,4.9,4.9,4.8,4.6,4.9,4.8,15,21,15460
2016,72700,4.7,21,4.8,816,32839,2,4.8,4.7,4.8,4.4,4.7,4.6,89,90,46766
2019,23395,4.9,275,4.7,1390,32807,1,4.8,4.8,4.9,4.8,4.9,4.9,30,38,18735
2019,39943,3.4,4,4.7,98,27511,1,4.2,3.5,3.5,2.7,3.7,2.8,16,21,49463
2021,45950,4.6,16,4.9,1087,27511,0,4.6,4.4,4.7,4.2,4.5,4.7,23,28,11448
2018,60000,4.8,64,4.6,353,22401,2,4.9,5.0,4.8,4.6,4.9,4.8,20,25,35362
2020,22577,4.9,36,4.8,790,17756,1,5.0,4.9,4.8,4.9,5.0,5.0,23,29,45280
2019,69900,5.0,10,4.8,1645,20904,1,5.0,5.0,5.0,4.8,5.0,5.0,17,22,34096
2020,61399,4.3,16,4.5,152,20746,0,4.6,4.4,4.6,4.0,4.2,4.4,118,107,34487
2020,31911,4.9,112,4.5,446,20707,0,4.8,4.9,4.9,4.7,4.9,4.8,18,27,30961
2019,41998,4.6,72,4.5,8,21043,1,4.8,4.8,4.6,4.5,4.7,4.6,22,27,13709
2021,62995,4.8,17,4.3,944,33027,1,4.9,4.8,4.6,4.6,4.8,4.9,19,26,14129
2020,32995,4.9,13,4.6,1121,33027,1,4.9,4.8,4.9,4.8,4.9,4.9,24,34,29619
2019,33481,4.9,30,4.7,835,33444,1,4.9,4.9,5.0,4.6,4.9,4.9,26,36,49675
2016,25795,4.5,156,3.5,10,19341,1,4.5,4.4,4.6,4.6,4.5,4.7,24,32,15296
2019,35500,4.8,223,4.9,2926,18902,1,4.9,4.8,4.7,4.7,4.7,4.8,18,26,46340
2019,30813,4.8,230,4.8,545,19053,0,4.8,4.8,4.8,4.8,4.9,4.8,24,30,11285
2021,38898,5.0,3,4.9,4190,8822,1,5.0,5.0,5.0,4.7,5.0,5.0,23,31,13273
2021,53992,4.6,8,4.6,1862,7424,0,4.9,4.2,4.8,4.1,4.6,4.9,15,19,12501
2018,38599,4.8,66,4.7,1335,10954,1,4.8,4.9,4.9,4.5,4.9,4.8,18,24,38486
2020,269000,4.7,1,3.4,15,10019,1,4.0,5.0,5.0,5.0,5.0,4.0,12,17,22293
2020,44899,4.9,46,4.4,700,11220,0,5.0,4.8,4.9,4.8,4.9,4.8,14,22,16310
2019,34333,4.8,224,4.7,14124,11361,0,4.9,4.9,4.8,4.6,4.9,4.8,18,25,41897
2019,24000,4.5,136,4.5,274,11746,0,4.6,4.7,4.3,4.5,4.6,4.5,21,29,36221
2020,49777,4.9,29,1.6,25,6460,0,4.8,4.8,5.0,4.7,4.9,4.9,22,30,40805
2020,60997,4.3,75,4.8,1231,6473,2,4.6,4.6,4.0,3.9,4.6,4.1,19,26,36755
2018,34000,4.7,42,4.5,1227,1701,2,4.6,4.7,4.7,4.5,4.9,4.5,21,31,34479
2019,28250,4.7,279,4.6,817,1832,1,4.8,4.7,4.6,4.7,4.7,4.8,26,33,30157
2016,39998,4.8,73,1.8,12,1923,2,4.8,4.8,4.8,4.5,4.8,4.7,18,24,35050
2019,37438,4.8,223,4.6,273,3833,1,4.9,4.8,4.7,4.7,4.7,4.8,18,26,40194
2017,41995,4.8,38,4.7,240,90505,1,4.9,4.8,4.9,4.6,4.9,4.7,17,23,91271
2020,28495,4.7,25,4.7,662,89146,1,4.8,4.6,4.6,4.7,4.7,4.8,23,34,31980
2019,23923,4.8,167,5.0,16,84790,1,4.8,4.7,4.7,4.7,4.8,4.9,28,36,48046
2020,35570,4.9,112,4.5,872,85014,1,4.8,4.9,4.9,4.7,4.9,4.8,18,27,21316
2021,41679,4.7,58,3.0,2,84115,1,4.7,4.7,4.7,4.5,4.7,4.7,18,25,24530
2021,54900,5.0,21,3.0,2,97540,0,5.0,5.0,5.0,5.0,5.0,5.0,19,28,11388
2020,55398,4.9,51,3.0,4,80123,1,5.0,4.9,4.9,4.7,4.9,4.9,21,27,16343
2020,67499,4.9,27,4.8,407,80110,1,5.0,4.9,4.9,4.6,4.9,4.8,17,22,14277
2016,24525,4.8,190,4.6,264,98409,1,4.8,4.7,4.8,4.6,4.9,4.8,19,30,69597
2021,33995,4.8,20,4.4,1549,99218,0,4.8,4.8,4.6,4.6,4.9,4.8,25,28,14457
2015,21599,4.7,79,4.5,745,98004,1,4.8,4.6,4.8,4.7,4.8,4.7,17,25,94946
2017,29498,4.8,803,4.6,1202,98005,2,4.8,4.8,4.7,4.7,4.8,4.8,27,33,43284
2019,38745,4.6,363,4.6,1629,76096,0,4.8,4.7,4.6,4.5,4.7,4.6,21,27,34232
2021,36597,4.9,24,4.8,839,76017,0,4.9,4.8,4.9,4.8,5.0,4.8,15,23,23652
2019,54988,4.6,21,3.9,60,76051,1,4.6,4.9,4.7,4.1,4.8,4.5,20,27,34387
2019,32500,4.8,131,4.0,856,75062,1,4.8,4.7,4.8,4.7,4.8,4.9,21,26,42850
2019,65127,4.8,425,4.4,1311,75050,1,4.9,4.8,4.8,4.6,4.8,4.7,15,18,47963
2021,54805,4.9,26,4.8,257,78752,2,5.0,5.0,4.9,4.9,5.0,4.8,22,29,7353
2017,29499,4.7,51,4.4,164,75220,1,4.7,4.8,4.7,4.5,4.8,4.6,20,26,49125
2019,47880,4.9,3,4.3,1341,75093,1,5.0,4.7,5.0,4.7,5.0,5.0,16,24,38773
2020,28715,4.8,142,3.9,182,75228,1,4.7,4.7,4.7,4.7,4.8,4.8,28,39,19367
2019,46880,4.8,102,4.8,981,66203,1,4.8,4.8,4.8,4.6,4.9,4.8,19,26,32876
2021,37482,4.9,109,4.7,215,64801,1,5.0,4.9,4.8,4.8,4.9,4.9,28,34,14515
2020,45350,4.7,53,4.8,234,64114,1,4.8,4.8,4.6,4.5,4.7,4.7,19,24,13540
2021,35997,4.9,109,2.9,67,64064,1,4.9,4.9,4.9,4.8,4.8,4.9,26,33,39401
2020,30995,4.8,59,4.4,697,77054,1,4.9,4.8,4.7,4.6,4.9,4.7,19,28,49672
2018,77994,3.8,10,4.4,30,72601,1,4.0,4.2,3.6,3.2,4.3,3.1,16,21,27676
2021,28479,4.8,74,4.8,948,55306,2,4.8,4.7,4.8,4.7,4.9,4.9,30,38,12112
2021,88998,4.0,24,4.6,399,55437,2,4.3,4.5,4.2,3.4,4.7,3.5,14,19,24563
2022,66498,5.0,2,4.8,1072,55110,1,5.0,5.0,5.0,5.0,5.0,5.0,19,25,13335
2018,34653,4.8,395,4.7,1514,63141,0,4.9,4.8,4.8,4.6,4.9,4.7,18,25,34256
2021,57926,3.0,1,4.9,743,62095,0,3.0,4.0,5.0,2.0,4.0,1.0,150,133,3920
2018,39071,4.8,817,4.0,14,38305,1,4.9,4.8,4.8,4.6,4.8,4.7,19,24,85417
2020,179999,4.8,5,4.7,1113,60169,1,4.6,5.0,5.0,4.4,5.0,4.6,13,17,5549
2018,33878,4.8,395,4.7,728,60007,0,4.9,4.8,4.8,4.6,4.9,4.7,18,25,44324
2020,51126,4.0,88,4.5,611,60467,0,4.4,4.4,4.1,3.5,4.5,3.5,17,24,50136
2019,42189,4.3,7,3.4,88,53227,1,4.4,4.1,4.9,3.4,5.0,4.2,21,31,36695
2018,30490,4.8,770,4.1,434,60659,1,4.8,4.7,4.8,4.7,4.8,4.9,22,28,50551
2021,24288,4.8,74,4.4,773,46123,1,4.8,4.7,4.8,4.7,4.9,4.9,30,38,13555
2022,79750,5.0,2,4.5,141,35816,0,5.0,5.0,5.0,5.0,5.0,5.0,15,20,3548
2020,41980,4.8,50,4.8,1247,46143,2,4.9,4.8,4.8,4.6,4.8,4.8,20,25,32886
2021,41889,4.8,42,4.9,345,35210,1,4.9,4.9,4.7,4.6,4.9,4.8,21,27,19801
2021,38564,4.8,31,4.8,1453,40218,0,4.8,4.8,4.8,4.7,4.8,4.8,17,25,15992
2019,26998,4.9,275,1.0,1,49512,1,4.8,4.8,4.9,4.8,4.9,4.9,32,42,37319
2019,33674,4.3,245,4.8,47,49735,0,4.4,4.2,4.3,4.0,4.6,4.2,15,20,39841
2020,36999,4.9,141,4.4,863,30060,1,4.9,4.9,4.9,4.8,4.9,4.9,21,28,26753
2019,62466,4.8,27,4.7,3017,30060,0,4.9,4.8,4.8,4.6,5.0,4.9,17,22,10388
2019,50500,3.5,15,4.5,164,30009,0,3.7,4.2,3.3,3.0,4.5,2.9,21,27,30989
2019,46995,4.7,3,4.5,804,30076,1,5.0,5.0,5.0,3.7,4.7,5.0,20,28,24630
2019,45490,4.8,102,4.8,969,30096,1,4.8,4.8,4.8,4.6,4.9,4.8,20,28,28349
2020,48549,4.8,219,4.3,1293,30253,1,4.9,4.8,4.8,4.7,4.8,4.8,17,23,59817
2020,28400,4.8,269,4.7,2206,43015,0,4.9,4.8,4.8,4.8,4.9,4.9,27,32,40631
2017,28998,4.8,89,4.5,2,30606,1,4.8,4.8,4.9,4.5,4.8,4.9,21,28,54047
2021,52047,4.5,10,4.4,206,31210,1,4.5,4.7,4.3,4.7,4.7,4.2,18,25,11482
2018,22652,4.7,578,4.3,73,32301,1,4.8,4.7,4.7,4.6,4.8,4.8,21,29,14927
2018,44995,4.9,37,4.4,731,37601,2,5.0,5.0,4.8,4.6,4.9,5.0,16,21,84831
2019,35997,4.5,118,3.7,240,44256,1,4.7,4.6,4.5,4.3,4.8,4.4,21,26,16517
2016,22000,4.7,286,4.8,1882,44601,2,4.8,4.7,4.7,4.7,4.8,4.8,21,34,100830
2021,32058,4.8,102,4.5,653,29730,1,4.8,4.8,4.8,4.7,4.9,4.9,27,35,19813
2020,39491,4.8,38,4.7,1929,33614,1,4.8,4.8,4.8,4.7,4.8,4.9,22,28,39706
2019,43878,4.7,69,4.7,57,29466,0,4.9,4.7,4.8,4.6,4.8,4.6,19,26,39492
2018,39869,4.8,90,4.7,98,27511,0,4.8,4.9,4.8,4.6,4.8,4.8,19,26,27692
2020,67900,3.7,10,4.8,1782,20166,1,3.9,3.8,4.1,3.3,3.8,4.0,127,114,25801
2018,34946,4.8,9,4.6,1748,22031,2,4.9,4.8,4.9,4.7,4.7,4.6,30,40,34850
2020,35662,4.7,215,4.8,772,22150,0,4.9,4.7,4.6,4.7,4.8,4.7,23,30,35216
2019,38000,4.9,82,4.9,1509,20904,1,5.0,4.9,4.9,4.8,4.9,4.9,20,27,38987
2021,34500,4.8,102,4.3,54,20904,1,4.8,4.8,4.8,4.7,4.9,4.9,27,33,18219
2021,44800,4.7,21,4.6,431,21043,1,4.8,4.8,4.7,4.5,4.8,4.6,21,29,17533
2019,39000,4.8,224,4.5,387,21061,1,4.9,4.9,4.8,4.6,4.9,4.8,18,25,35982
2019,31731,4.8,540,4.4,495,21014,1,4.8,4.8,4.7,4.7,4.8,4.8,27,33,38992
2021,38303,4.8,63,4.6,1352,33331,1,4.9,4.7,4.8,4.7,4.7,4.8,20,27,35426
2021,30042,4.8,85,4.5,1155,33073,1,4.8,4.8,4.6,4.7,4.9,4.9,20,23,15267
2021,44598,4.8,85,4.9,2538,19565,1,4.8,4.8,4.6,4.7,4.9,4.9,18,22,15635
2016,41998,4.8,39,2.4,13,33172,2,4.9,4.8,4.9,4.5,4.9,4.9,19,24,52275
2021,23990,4.8,74,4.6,2227,33126,1,4.8,4.7,4.8,4.7,4.9,4.9,31,40,34683
2019,87990,4.5,16,3.4,18,33157,1,4.7,4.6,4.5,3.9,4.5,4.4,17,23,10959
2020,36995,4.5,248,4.0,14,18235,0,4.7,4.6,4.5,4.3,4.7,4.3,20,27,17617
2020,29219,4.8,174,3.4,75,18321,1,4.8,4.8,4.8,4.8,4.8,4.9,22,26,22916
2019,36000,4.6,133,4.9,2926,18902,1,4.8,4.6,4.5,4.3,4.7,4.5,19,28,61630
2018,30488,4.8,265,4.7,1338,7013,0,4.9,4.8,4.8,4.7,4.9,4.8,16,22,45367
2019,39999,4.7,193,4.7,1335,10954,1,4.8,4.7,4.7,4.6,4.8,4.7,19,26,23285
2020,56184,4.3,75,4.5,452,10019,1,4.6,4.6,4.0,3.9,4.6,4.1,19,26,18995
2020,37613,4.3,151,4.7,2622,10606,1,4.6,4.6,4.3,4.1,4.5,4.1,18,26,24755
2020,25495,4.8,59,4.6,1224,11021,0,4.9,4.8,4.7,4.6,4.9,4.7,19,28,68542
2017,28932,4.8,334,4.8,985,6473,1,4.8,4.8,4.7,4.6,4.8,4.8,18,25,59627
2018,32995,4.8,64,4.5,344,96813,0,4.9,4.9,4.8,4.4,4.9,4.6,22,29,35529
2019,49991,4.7,55,3.3,16,3060,2,5.0,4.9,4.9,4.4,4.7,4.6,20,26,50841
2021,39997,5.0,2,4.6,421,2062,1,5.0,5.0,5.0,5.0,5.0,5.0,23,33,10268
2017,37798,4.7,77,4.7,2405,2134,1,4.8,4.7,4.7,4.4,4.8,4.7,18,24,44852
2019,33888,4.7,87,4.4,2622,1923,0,4.9,4.8,4.6,4.5,4.9,4.7,24,30,31026
2020,93770,4.7,5,4.3,500,91367,2,4.8,4.6,4.4,4.4,5.0,4.8,16,21,48921
2020,34899,4.5,248,3.3,81,90640,0,4.7,4.6,4.5,4.3,4.7,4.3,20,27,64896
2017,47990,4.8,78,4.7,240,90505,0,4.9,4.8,5.0,4.5,4.9,4.9,17,23,31850
2015,28995,4.7,182,4.5,663,95051,1,4.8,4.7,4.7,4.6,4.7,4.9,18,25,46609
2018,25886,4.8,9,4.4,1572,95051,1,4.9,4.8,4.9,4.7,4.7,4.6,31,43,48689
2019,51998,5.0,10,4.8,1,94538,1,5.0,5.0,5.0,4.7,5.0,4.9,16,22,47575
2016,24450,4.6,40,3.5,141,94607,2,4.5,4.5,4.8,4.5,4.8,4.7,22,32,47732
2019,53450,4.9,33,3.5,141,94607,0,4.9,4.9,5.0,4.8,4.9,5.0,120,112,13286
2020,48991,4.1,16,4.3,34,94925,1,4.6,4.5,3.7,3.7,4.7,3.5,20,27,10026
2019,33981,4.6,444,4.9,2312,85323,1,4.6,4.6,4.4,4.4,4.7,4.6,26,35,23179
2020,48975,4.8,201,4.8,1105,85284,0,4.9,4.9,4.8,4.6,4.8,4.7,19,24,16990
2018,26499,4.8,192,4.3,1366,85260,0,4.7,4.8,4.9,4.6,4.9,4.8,21,31,33282
2021,53999,4.9,91,4.6,83,85281,1,4.9,4.9,4.8,4.8,4.9,4.8,19,24,16082
2018,36789,4.7,23,3.0,2,84115,1,4.7,4.7,4.7,4.4,4.8,4.9,20,29,27273
2015,23600,4.6,166,4.6,572,80504,1,4.7,4.5,4.5,4.6,4.6,4.7,20,27,74099
2021,64692,4.8,26,4.6,397,80538,1,4.9,5.0,4.9,4.6,4.9,4.9,21,25,24887
2019,55135,4.8,40,4.7,433,98026,2,4.8,4.8,4.8,4.5,4.8,4.7,21,29,13677
2022,27217,5.0,2,4.4,451,78257,1,5.0,5.0,5.0,5.0,5.0,5.0,30,38,16369
2016,24319,4.7,286,4.7,61,78249,2,4.8,4.7,4.7,4.7,4.8,4.8,21,34,82707
2021,41799,4.9,8,4.7,507,78230,0,4.9,4.9,4.9,4.8,4.9,4.9,20,29,31373
2017,22985,4.8,137,4.6,837,76180,1,4.9,4.8,4.7,4.6,4.9,4.8,15,22,85722
2019,50955,4.8,26,3.9,1051,76180,1,4.8,4.7,4.8,4.7,4.8,4.8,13,19,49242
2021,31936,4.8,102,4.5,1700,76017,1,4.8,4.8,4.8,4.7,4.9,4.9,27,35,46812
2019,26197,4.8,309,4.3,1363,75234,1,4.8,4.7,4.7,4.6,4.9,4.8,28,39,46379
2021,93444,4.8,5,4.7,1064,75024,0,5.0,5.0,4.6,4.4,5.0,4.6,16,22,22943
2019,38884,4.7,42,3.8,508,75035,1,4.8,4.6,4.7,4.5,4.7,4.7,22,27,21349
2018,47498,4.7,21,4.5,217,75209,1,4.9,4.9,4.8,4.3,4.9,4.5,13,19,58190
2019,45480,4.6,21,4.3,1341,75093,2,4.6,4.9,4.7,4.1,4.8,4.5,22,29,30537
2021,59999,4.2,43,5.0,3,75207,0,4.4,4.3,4.1,3.9,4.4,3.9,16,22,18972
2018,27987,4.8,770,4.4,1713,75080,1,4.8,4.7,4.8,4.7,4.8,4.9,23,30,45973
2017,31438,4.8,49,3.9,182,75228,1,4.8,4.7,4.8,4.6,4.9,4.8,18,27,89199
2020,37500,4.6,96,4.5,832,75087,1,4.8,4.7,4.7,4.4,4.8,4.6,22,28,41791
2020,53791,4.8,201,4.4,697,77054,1,4.9,4.9,4.8,4.6,4.8,4.7,20,25,23151
2016,22599,4.7,308,4.8,1250,55306,1,4.6,4.6,4.7,4.7,4.8,4.7,24,30,81734
2019,43495,4.8,189,4.8,3402,55426,1,4.8,4.7,4.8,4.7,4.8,4.9,17,20,59715
2019,32495,4.8,540,4.6,6125,55429,1,4.8,4.8,4.7,4.7,4.8,4.8,27,33,31171
2019,36790,4.6,94,4.8,1905,63011,1,4.8,4.7,4.6,4.4,4.7,4.5,18,25,42106
2017,32875,4.8,348,4.6,378,62269,1,4.9,4.8,4.7,4.7,4.8,4.8,20,26,42525
2017,34500,4.8,50,4.8,4874,60010,1,5.0,4.8,4.8,4.7,4.9,4.8,13,19,80073
2011,19950,4.5,63,4.6,49,60084,2,4.7,4.4,4.4,4.2,4.7,4.7,15,21,85000
2013,15745,4.1,469,4.3,1705,60173,2,4.2,4.1,4.1,3.9,4.4,3.9,22,30,82199
2017,25900,4.8,137,4.8,1653,53045,1,4.9,4.8,4.7,4.6,4.9,4.8,15,22,87324
2019,34400,4.6,444,4.7,1665,53045,1,4.6,4.6,4.4,4.4,4.7,4.6,25,33,36120
2020,25347,4.8,106,4.5,788,60453,1,4.8,4.8,4.8,4.8,4.9,4.8,28,38,17268
2020,34999,4.9,32,4.6,682,60025,1,4.9,4.8,4.8,4.8,4.8,4.9,23,32,27248
2019,35299,4.6,94,4.6,284,60062,0,4.8,4.7,4.6,4.4,4.7,4.5,18,25,35285
2019,41986,4.8,189,4.9,165,46310,1,4.8,4.7,4.8,4.7,4.8,4.9,17,20,47543
2020,37400,4.8,41,4.4,632,46038,0,4.9,4.7,4.8,4.7,4.8,4.8,18,26,25053
2019,32861,4.7,262,4.7,317,40299,1,4.8,4.7,4.7,4.7,4.7,4.7,25,32,17883
2020,29139,4.8,222,5.0,2,37416,0,4.9,4.8,4.8,4.8,4.8,4.9,26,33,47212
2021,23992,4.8,74,4.9,4172,37353,1,4.8,4.7,4.8,4.7,4.9,4.9,30,38,41106
2019,37500,4.8,224,3.9,332,40509,0,4.9,4.9,4.8,4.6,4.9,4.8,18,25,17600
2020,28989,4.7,79,4.3,32,48603,1,4.8,4.7,4.6,4.5,4.8,4.6,25,28,13245
2018,39387,4.8,90,4.5,601,30076,1,4.8,4.9,4.8,4.6,4.8,4.8,20,27,50264
2020,37998,4.9,46,4.7,2717,43615,1,5.0,4.8,4.9,4.8,4.9,4.8,18,25,14365
2021,59973,3.0,1,4.9,788,30360,0,3.0,4.0,5.0,2.0,4.0,1.0,150,133,12343
2019,28500,4.7,262,4.8,1636,48439,1,4.8,4.7,4.7,4.7,4.7,4.7,25,32,24941
2019,31000,4.6,94,4.8,1636,48439,0,4.8,4.7,4.6,4.4,4.7,4.5,18,25,57385
2020,31337,4.9,141,4.9,1507,48239,0,4.9,4.9,4.9,4.8,4.9,4.9,21,28,11343
2020,30971,4.7,166,4.0,382,28806,1,4.8,4.8,4.7,4.6,4.8,4.8,27,33,64055
2021,59283,4.6,8,4.9,131,25177,0,4.9,4.2,4.8,4.1,4.6,4.9,15,19,11586
2018,42998,4.8,253,4.6,177,29607,1,4.8,4.7,4.7,4.7,4.9,4.9,17,20,31057
2018,40399,4.8,90,4.6,39,29607,1,4.8,4.9,4.8,4.6,4.8,4.8,19,26,37871
2017,37491,4.8,151,4.5,26,28212,2,4.8,4.6,4.7,4.7,4.9,4.9,17,20,98661
2020,29998,4.8,142,3.7,6,33760,1,4.7,4.7,4.7,4.7,4.8,4.8,28,39,13112
2020,35990,4.5,248,3.7,44,33607,0,4.7,4.6,4.5,4.3,4.7,4.3,21,28,13364
2018,37498,4.7,61,4.8,3454,33543,1,4.9,4.6,4.7,4.5,4.7,4.7,18,26,36888
2021,22575,4.8,74,4.8,3454,33543,0,4.8,4.7,4.8,4.7,4.9,4.9,30,38,16339
2019,21999,4.8,142,4.7,1415,32808,1,4.8,4.7,4.7,4.7,4.9,4.8,27,33,17530
2019,34399,4.7,102,4.9,27824,32822,1,4.8,4.7,4.7,4.6,4.7,4.8,19,24,32634
2021,42311,4.8,42,4.8,399,33912,1,4.9,4.9,4.7,4.6,4.9,4.8,22,28,12473
2019,29799,4.7,279,4.8,1148,21228,1,4.8,4.7,4.6,4.7,4.7,4.8,26,33,65105
2011,29901,4.6,14,4.7,752,33403,0,4.4,4.1,4.8,4.9,4.6,4.9,17,23,14066
2018,49952,4.0,82,4.6,531,33064,0,4.2,4.3,4.0,3.4,4.6,3.4,18,24,27519
2021,61995,4.8,17,4.6,1040,33169,1,4.9,4.8,4.6,4.6,4.8,4.9,19,26,18658
2020,26280,4.8,151,4.5,2748,33130,0,4.8,4.8,4.8,4.8,4.9,4.9,30,38,13212
2019,38804,4.9,30,4.7,2681,33137,1,4.9,4.9,5.0,4.6,4.9,4.9,26,36,13014
2010,17949,4.7,125,4.7,516,19440,2,4.7,4.6,4.6,4.5,4.7,4.7,18,24,88728
2020,41287,4.8,30,3.9,273,11220,1,4.8,4.7,4.9,4.7,4.8,4.7,22,28,22595
