index,Year,Price,ConsumerRating,ConsumerReviews,SellerRating,SellerReviews,Zipcode,DealType,ComfortRating,InteriorDesignRating,PerformanceRating,ValueForMoneyRating,ExteriorStylingRating,ReliabilityRating,MinMPG,MaxMPG,Mileage
3851,2019,72800,4.8,27,4.7,163,33181,2,4.9,4.8,4.8,4.6,5.0,4.9,17,22,24844
3852,2019,32000,4.6,63,4.7,1117,33130,1,4.7,4.7,4.5,4.4,4.7,4.6,18,26,31144
3853,2020,96995,5.0,4,4.2,77,7003,2,4.8,5.0,5.0,5.0,5.0,5.0,15,21,17748
3854,2019,27500,4.7,256,4.6,529,12304,1,4.8,4.8,4.7,4.7,4.8,4.8,21,26,32057
3855,2019,50888,4.6,70,4.4,343,11228,1,4.7,4.6,4.6,4.3,4.7,4.7,15,21,19981
3856,2018,48221,4.8,11,4.4,120,6108,1,4.9,4.8,4.9,4.4,4.8,4.8,20,29,37450
3857,2021,50999,4.8,56,4.8,1163,3110,1,4.8,4.8,4.8,4.6,4.7,4.8,19,26,13426
3858,2019,38977,4.6,56,4.6,329,1757,1,4.8,4.6,4.5,4.5,4.7,4.6,19,26,35226
3859,2019,58995,5.0,10,4.7,263,1803,1,5.0,5.0,5.0,4.7,5.0,4.9,16,22,28371
3860,2018,56787,4.5,14,4.6,1108,2062,2,4.4,4.6,4.7,4.3,4.6,4.3,17,25,53388
3861,2020,35600,4.8,269,4.8,1123,2149,1,4.9,4.8,4.8,4.8,4.9,4.9,27,32,15384
3862,2018,31946,4.8,79,4.8,709,3885,1,4.7,4.7,4.8,4.6,4.8,4.8,22,31,21461
3863,2019,37999,4.8,540,4.6,1312,1905,2,4.8,4.8,4.7,4.7,4.8,4.8,27,33,16249
3864,2019,54995,3.5,15,4.3,500,91367,0,3.7,4.2,3.3,3.0,4.5,2.9,18,24,23866
3865,2020,42861,4.5,13,4.8,581,90007,0,4.8,4.8,4.8,4.2,4.7,4.1,22,31,15702
3866,2019,31951,4.6,33,4.7,2246,90703,1,4.6,4.5,4.6,4.5,4.7,4.7,23,31,18530
3867,2019,32498,4.8,40,4.6,528,90621,0,4.8,4.8,4.8,4.5,4.8,4.7,23,34,17670
3868,2016,45995,4.8,14,4.7,404,92618,1,4.9,4.8,4.9,4.7,4.8,4.9,18,29,23663
3869,2018,149991,4.8,32,4.9,494,94538,1,4.5,4.8,5.0,4.7,5.0,4.8,19,28,18070
3870,2020,41882,4.8,35,4.0,59,94080,1,4.9,4.9,4.7,4.7,4.9,4.7,21,28,26326
3871,2018,27495,4.8,770,4.0,23,94706,0,4.8,4.7,4.8,4.7,4.8,4.9,22,28,19669
3872,2013,28452,4.5,72,4.7,916,85260,1,4.8,4.5,4.4,4.3,4.7,4.6,15,21,80482
3873,2016,26212,4.2,24,4.9,121,97603,2,4.2,4.6,4.1,3.9,4.7,4.0,21,30,83544
3874,2018,42998,4.8,64,3.4,35,80121,2,4.9,4.9,4.8,4.4,4.9,4.6,20,27,38516
3875,2017,42499,4.7,131,4.5,379,80246,0,4.8,4.7,4.6,4.4,4.8,4.7,16,22,49394
3876,2021,53777,4.8,7,4.6,1202,98005,1,5.0,4.7,5.0,4.7,4.9,4.4,24,31,13921
3879,2020,46557,4.8,77,3.5,3,76365,1,4.8,4.8,4.8,4.5,4.9,4.8,17,23,28243
3880,2021,47062,4.9,11,4.5,955,78249,1,4.8,4.8,4.9,4.8,4.9,4.7,26,36,15451
3881,2020,57999,4.3,13,4.5,70,76132,0,4.2,4.5,4.1,3.9,4.9,4.2,21,27,19449
3882,2020,40990,4.8,83,4.3,70,76210,0,4.8,4.8,4.8,4.7,4.9,4.8,20,26,14261
3883,2020,47977,4.8,201,3.9,75,76051,1,4.9,4.9,4.8,4.6,4.8,4.7,19,24,43435
3884,2019,34950,4.8,223,4.8,880,75062,0,4.9,4.8,4.7,4.7,4.7,4.8,19,27,37252
3885,2016,27995,4.7,11,4.8,333,75234,1,4.9,4.9,4.7,4.1,4.8,4.7,18,24,82780
3886,2020,45329,4.9,52,4.3,1363,75234,1,4.9,4.8,4.9,4.8,4.8,5.0,22,32,13449
3887,2017,29577,4.8,30,4.5,563,75034,1,4.8,4.9,4.9,4.5,4.9,4.8,22,31,58199
3888,2019,39974,4.6,94,4.2,89,75209,1,4.8,4.7,4.6,4.4,4.7,4.5,19,26,17725
3889,2021,55995,4.8,92,4.7,507,75093,0,4.9,4.9,4.8,4.6,4.9,4.8,19,24,19469
3890,2019,35902,4.2,107,4.3,267,75041,1,4.5,4.5,4.0,3.8,4.7,3.8,24,30,22442
3891,2015,17950,4.6,69,3.8,13,68117,0,4.7,4.4,4.6,4.4,4.5,4.8,20,28,33000
3892,2020,24911,4.8,152,4.6,418,78412,1,4.8,4.8,4.8,4.8,4.8,4.8,22,31,37821
3893,2021,83795,4.0,24,4.5,2164,77034,2,4.3,4.5,4.2,3.4,4.7,3.5,15,20,19336
3894,2021,49864,4.8,92,4.9,119,56143,1,4.9,4.9,4.8,4.6,4.9,4.8,19,24,49467
3895,2020,38999,4.8,83,4.8,97,56301,0,4.8,4.8,4.8,4.7,4.9,4.8,20,26,40934
3896,2017,45988,4.8,33,4.8,1072,55110,1,4.9,4.8,4.7,4.6,4.8,4.9,31,28,36873
3897,2017,29995,4.8,803,4.8,1072,55110,1,4.8,4.8,4.7,4.7,4.8,4.8,27,33,39073
3898,2019,44495,4.7,474,4.3,196,63080,1,4.8,4.9,4.7,4.5,4.8,4.5,19,24,51156
3899,2021,66900,4.8,92,4.6,313,52806,1,4.9,4.9,4.8,4.6,4.9,4.8,15,21,17049
3900,2018,26566,4.7,78,3.6,105,61761,0,4.7,4.6,4.7,4.5,4.7,4.8,19,27,49291
3901,2018,29988,4.8,79,4.3,616,60174,2,4.7,4.7,4.8,4.6,4.8,4.8,22,31,40300
3902,2020,35509,4.9,23,4.3,131,60010,1,5.0,4.9,5.0,4.7,5.0,4.9,21,32,32022
3903,2018,39989,4.8,117,4.3,131,60010,1,4.9,4.9,4.8,4.6,4.9,4.8,21,27,30588
3904,2017,56900,4.7,11,4.4,578,60008,1,4.3,4.6,4.9,4.5,4.9,4.9,17,26,44178
3905,2021,40750,5.0,4,4.6,802,60559,0,5.0,4.8,5.0,5.0,5.0,5.0,23,33,11204
3906,2019,49995,4.7,55,4.1,571,60126,2,5.0,4.9,4.9,4.4,4.7,4.6,20,26,48150
3907,2019,37997,4.7,14,4.7,554,60521,1,4.8,4.6,4.8,4.6,4.9,4.4,21,25,23802
3908,2019,27940,4.8,230,4.6,818,53224,1,4.8,4.8,4.8,4.8,4.9,4.8,25,31,15100
3909,2019,40800,4.8,224,4.8,1030,60438,1,4.9,4.9,4.8,4.6,4.9,4.8,18,25,46965
3910,2018,38177,4.8,265,4.7,845,37066,1,4.9,4.8,4.8,4.7,4.9,4.8,18,25,43498
3911,2020,56015,4.9,22,4.4,575,31904,0,5.0,4.9,4.9,4.8,5.0,5.0,15,19,33977
3912,2020,32992,4.9,141,4.5,663,30265,1,4.9,4.9,4.9,4.8,4.9,4.9,21,29,27682
3913,2018,34987,4.8,146,4.6,16,48609,1,4.9,4.8,4.9,4.5,4.9,4.8,18,25,51175
3914,2021,58970,4.9,46,3.6,202,37919,2,4.9,5.0,4.9,4.6,4.9,4.8,17,23,17620
3915,2011,14998,4.5,220,4.8,5188,30076,0,4.7,4.6,4.4,4.3,4.7,4.4,16,22,117906
3916,2018,38275,4.8,90,4.5,601,30076,1,4.8,4.9,4.8,4.6,4.8,4.8,20,27,53239
3917,2019,33995,4.8,224,4.8,498,48356,0,4.9,4.9,4.8,4.6,4.9,4.8,18,25,29170
3918,2020,64994,5.0,10,4.8,1875,30096,1,5.0,5.0,5.0,5.0,5.0,5.0,20,28,21561
3919,2021,49989,4.8,27,4.5,313,48161,1,4.9,4.9,4.7,4.4,4.9,4.8,14,22,19801
3920,2018,36900,4.6,349,4.4,874,48375,1,4.7,4.6,4.6,4.5,4.7,4.6,17,22,23114
3921,2019,27999,4.7,264,4.7,766,48150,0,4.8,4.7,4.7,4.6,4.7,4.7,21,27,24617
3922,2021,33045,4.8,102,4.6,847,43017,1,4.8,4.8,4.8,4.7,4.9,4.9,27,34,11545
3923,2019,23135,4.5,415,2.0,1,43235,0,4.6,4.6,4.5,4.4,4.6,4.5,26,32,47626
3924,2020,24000,4.8,70,4.5,543,48220,0,4.8,4.8,4.7,4.7,4.9,4.8,20,29,12783
3925,2019,29343,4.8,131,4.0,32,48307,0,4.8,4.7,4.8,4.7,4.8,4.9,18,25,13418
3926,2019,23475,4.7,264,4.7,6018,43125,1,4.8,4.7,4.7,4.6,4.7,4.7,23,30,49608
3927,2019,56990,4.8,26,4.1,91,30907,0,4.8,4.7,4.8,4.7,4.8,4.8,13,19,47228
3928,2020,44500,4.9,50,4.8,1113,28602,1,4.9,4.9,4.9,4.8,4.8,4.9,20,27,25627
3929,2016,18994,4.7,267,4.8,3454,33543,1,4.7,4.7,4.7,4.6,4.7,4.7,18,26,82839
3930,2020,41000,4.9,50,4.9,2416,32225,1,4.9,4.9,4.9,4.8,4.8,4.9,20,27,24078
3931,2019,19612,4.7,142,4.3,5425,33619,0,4.7,4.7,4.6,4.7,4.8,4.8,23,30,49899
3932,2016,21192,4.6,40,4.7,9333,34233,1,4.5,4.5,4.8,4.5,4.8,4.7,22,32,84089
3933,2020,43495,4.9,12,3.0,22,14221,1,4.8,5.0,5.0,4.8,5.0,4.9,24,31,9304
3934,2017,29110,4.7,285,4.7,2087,32771,2,4.8,4.7,4.7,4.6,4.7,4.7,20,27,81203
3935,2019,27588,4.7,205,4.9,448,17754,1,4.7,4.7,4.6,4.7,4.8,4.8,27,33,62079
3936,2020,47588,4.6,102,4.8,654,17870,0,4.6,4.6,4.7,4.5,4.7,4.8,20,27,15000
3937,2020,34081,4.9,140,4.7,796,21228,0,4.9,4.9,4.8,4.8,4.9,4.9,22,27,24274
3938,2019,57900,4.9,7,5.0,17,33069,2,4.9,4.9,4.9,4.6,5.0,5.0,19,25,14721
3939,2012,16295,4.5,95,4.6,882,33024,1,4.8,4.5,4.3,4.2,4.7,4.4,17,24,57635
3940,2020,36491,4.8,23,4.6,685,19806,0,4.9,4.7,4.7,4.7,4.8,4.8,21,26,49489
3941,2013,23181,4.7,99,4.9,495,8094,2,4.8,4.6,4.7,4.5,4.6,4.8,21,31,52001
3942,2019,84990,5.0,4,4.9,6451,8010,2,5.0,5.0,5.0,5.0,5.0,5.0,16,25,21970
3943,2019,38995,4.6,70,4.6,1159,8690,0,4.7,4.6,4.6,4.3,4.7,4.7,15,21,69907
3944,2019,26000,4.7,212,4.6,2511,8852,1,4.8,4.7,4.6,4.7,4.8,4.7,21,26,19280
3945,2020,22995,4.9,36,4.3,615,7512,0,5.0,4.9,4.8,4.9,5.0,5.0,23,29,15740
3946,2019,37800,4.7,87,4.9,1424,7764,0,4.9,4.8,4.6,4.5,4.9,4.7,24,30,15436
3947,2020,39995,4.9,46,4.2,225,11234,1,5.0,4.8,4.9,4.8,4.9,4.8,18,25,10953
3948,2019,40359,4.9,82,4.8,872,11570,1,5.0,4.9,4.9,4.8,4.9,4.9,20,27,21959
3949,2019,24499,4.7,255,3.1,126,11783,0,4.8,4.8,4.6,4.6,4.8,4.7,25,32,17225
3950,2019,37999,4.6,363,4.9,4221,5478,0,4.8,4.7,4.6,4.5,4.7,4.6,20,26,33630
3951,2019,41928,4.8,16,4.8,308,6473,1,4.8,4.9,4.9,4.5,4.6,4.9,23,30,7742
3952,2019,37230,4.6,72,4.9,94,1020,1,4.8,4.8,4.6,4.5,4.7,4.6,22,27,38637
3953,2018,33703,4.8,79,4.7,831,3060,2,4.7,4.7,4.8,4.6,4.8,4.8,22,31,31985
3954,2017,26979,4.8,90,4.7,831,3060,2,4.8,4.9,4.8,4.6,4.7,4.8,24,31,86942
3955,2019,29778,4.6,568,4.6,546,2090,0,4.8,4.7,4.5,4.5,4.7,4.6,19,27,19897
3956,2019,29989,4.6,568,4.9,869,2360,0,4.8,4.7,4.5,4.5,4.7,4.6,19,27,15397
3957,2020,35797,4.8,269,4.8,1557,2601,1,4.9,4.8,4.8,4.8,4.9,4.9,27,32,10969
3958,2020,23999,4.8,77,4.1,1844,92647,0,4.8,4.8,4.7,4.7,4.9,4.8,22,30,47312
3959,2019,64900,4.9,12,4.8,545,92660,1,5.0,4.8,5.0,4.8,5.0,4.8,18,23,39726
3960,2020,65988,5.0,2,4.8,584,92264,1,5.0,5.0,5.0,5.0,5.0,5.0,22,29,31649
3961,2019,49987,4.7,55,4.5,1222,94538,1,5.0,4.9,4.9,4.4,4.7,4.6,20,26,42072
3962,2020,56998,4.7,53,5.0,4,94588,2,4.8,4.8,4.8,4.4,4.7,4.7,20,26,26862
3963,2021,66450,3.0,1,3.5,141,94607,0,3.0,4.0,5.0,2.0,4.0,1.0,118,107,4407
3964,2022,27999,3.4,4,4.7,1907,94014,1,3.5,2.8,3.2,3.2,4.0,4.0,28,34,16471
3965,2020,16995,4.7,39,4.5,902,85382,1,4.5,4.7,4.4,4.8,4.9,4.8,30,38,19470
3966,2018,28895,4.8,770,4.7,2306,85382,1,4.8,4.7,4.8,4.7,4.8,4.9,23,30,32067
3967,2017,29857,4.8,367,4.6,239,85255,1,4.8,4.7,4.7,4.7,4.7,4.8,25,32,25488
3968,2020,21050,4.9,21,3.9,14,85257,0,4.9,5.0,4.9,5.0,4.9,5.0,25,30,48450
3969,2017,16204,4.7,248,4.3,2246,85716,0,4.7,4.6,4.6,4.6,4.7,4.7,19,25,63324
3970,2019,35995,4.7,279,4.7,4177,83704,1,4.8,4.7,4.6,4.7,4.7,4.8,26,33,34851
3971,2019,35495,4.8,40,4.5,742,98005,1,4.8,4.8,4.8,4.5,4.8,4.7,22,33,31934
3972,2020,47998,4.8,14,4.7,196,98033,0,4.9,4.8,4.8,4.9,4.9,4.8,14,21,59613
3973,2021,29991,4.8,68,4.0,4,57701,1,4.8,4.8,4.7,4.7,4.8,4.7,25,30,45081
3974,2021,28891,4.8,74,4.6,774,78238,1,4.8,4.7,4.8,4.7,4.9,4.9,30,38,15027
3975,2015,37795,4.8,28,3.9,77,76132,1,4.9,4.8,4.5,4.6,4.8,5.0,15,20,48476
3976,2017,21988,4.8,261,4.6,386,76053,1,4.8,4.8,4.7,4.8,4.8,4.8,24,31,108339
3977,2019,30000,4.5,178,4.9,2192,76051,0,4.7,4.6,4.6,4.4,4.6,4.5,20,26,64602
3978,2021,45357,4.8,63,4.6,1629,76096,1,4.9,4.7,4.8,4.7,4.7,4.8,19,26,19806
3979,2021,48700,4.9,32,4.0,856,75062,0,4.9,4.8,4.8,4.8,4.9,4.9,13,17,22208
3980,2019,44000,4.8,224,4.8,2389,75006,1,4.9,4.9,4.8,4.6,4.9,4.8,19,26,15588
3981,2021,66988,4.8,17,3.1,20,75056,2,4.9,4.8,4.6,4.6,4.8,4.9,19,26,11615
3982,2020,57487,4.8,84,4.6,1019,75034,1,4.8,4.7,4.7,4.6,4.8,4.9,16,19,36123
3983,2021,42000,4.9,93,4.7,373,75252,1,4.9,4.8,4.8,4.8,4.8,4.9,21,29,34206
3984,2021,42480,4.7,29,4.3,1341,75093,1,4.8,4.7,4.8,4.5,4.8,4.6,25,29,34572
3985,2015,19450,4.5,94,4.6,15,75150,0,4.6,4.5,4.6,4.4,4.6,4.4,24,35,33780
3986,2018,29988,4.7,445,3.9,42,57108,1,4.8,4.7,4.6,4.7,4.7,4.8,25,32,48604
3987,2019,45611,4.7,474,4.8,890,75455,1,4.8,4.9,4.7,4.5,4.8,4.5,19,24,51959
3988,2015,23291,4.7,63,4.3,150,77450,1,4.8,4.7,4.8,4.7,4.6,4.8,20,28,89883
3989,2019,37397,4.6,30,4.4,2200,77450,0,4.8,4.8,4.5,4.6,4.8,4.5,14,19,48462
3990,2020,39998,4.9,50,4.0,431,77065,0,4.9,4.9,4.9,4.8,4.8,4.9,20,27,23640
3991,2017,30998,4.8,79,4.7,1798,77074,1,4.9,4.9,4.6,4.6,4.8,4.8,22,30,69560
3992,2019,30372,4.8,224,2.8,43,77503,1,4.9,4.9,4.8,4.6,4.9,4.8,19,26,80202
3993,2019,34998,4.7,279,2.7,9,55428,2,4.8,4.7,4.6,4.7,4.7,4.8,26,33,15659
3994,2019,35386,4.8,540,4.8,1072,55110,1,4.8,4.8,4.7,4.7,4.8,4.8,27,33,13136
3995,2019,40497,4.8,131,4.7,1220,55025,1,4.8,4.7,4.8,4.7,4.8,4.9,17,25,49509
3996,2020,23750,4.8,70,4.8,1295,63042,0,4.8,4.8,4.7,4.7,4.9,4.8,23,34,45713
3997,2015,22700,4.7,106,4.6,411,61614,1,4.5,4.5,4.6,4.6,4.7,4.9,19,24,59669
3998,2018,21199,4.7,274,2.0,1,70001,0,4.7,4.7,4.6,4.7,4.8,4.7,23,30,43709
3999,2019,35791,4.6,444,4.4,213,60515,1,4.6,4.6,4.4,4.4,4.7,4.6,25,33,12164
4000,2019,32998,4.8,40,4.7,1137,60559,0,4.8,4.8,4.8,4.5,4.8,4.7,22,33,37441
4001,2020,67995,4.3,13,4.8,525,60031,2,4.2,4.5,4.1,3.9,4.9,4.2,21,27,24300
4002,2019,33404,4.8,540,4.8,1366,60443,1,4.8,4.8,4.7,4.7,4.8,4.8,27,33,11446
4003,2014,24500,4.6,190,4.8,1366,60646,0,4.7,4.6,4.5,4.5,4.7,4.6,17,23,38425
4004,2020,27444,4.8,70,4.5,438,46410,0,4.8,4.8,4.7,4.7,4.9,4.8,21,31,13687
4005,2019,40500,4.8,14,5.0,1,47905,1,4.9,4.9,4.8,4.8,4.9,4.8,23,34,14998
4006,2021,57988,4.9,46,4.5,543,46142,1,4.9,5.0,4.9,4.6,4.9,4.8,17,23,15636
4007,2021,51288,5.0,4,4.8,988,40245,1,5.0,4.8,5.0,5.0,5.0,5.0,23,33,11017
4008,2020,48219,4.8,76,5.0,2,37416,1,4.9,4.8,4.8,4.7,4.8,4.9,20,27,19121
4009,2018,30900,4.9,34,2.9,14,45242,1,4.9,4.9,4.9,4.7,4.9,4.9,24,31,29721
4010,2019,23499,4.3,83,3.8,6,37771,1,4.5,4.3,4.2,4.3,4.4,4.4,19,25,49838
4011,2019,42961,4.8,102,4.6,666,30080,0,4.8,4.8,4.8,4.6,4.9,4.8,20,28,29518
4012,2018,26900,4.8,94,4.5,174,30305,2,4.8,4.7,4.7,4.7,4.7,4.9,20,28,82922
4013,2019,88929,4.5,16,4.3,156,30096,0,4.7,4.6,4.5,3.9,4.5,4.4,16,21,23636
4014,2019,48490,4.7,24,4.8,969,30096,1,4.8,4.6,4.6,4.5,4.6,4.8,15,18,43391
4015,2019,25280,4.6,165,4.7,1148,30519,0,4.6,4.6,4.4,4.6,4.8,4.7,28,34,10604
4016,2020,55969,4.8,201,4.8,275,30528,0,4.9,4.9,4.8,4.6,4.8,4.7,19,24,20040
4017,2020,28395,4.6,230,4.9,1507,48239,0,4.7,4.6,4.5,4.5,4.7,4.6,26,31,35468
4018,2018,28989,4.8,817,4.6,151,43228,0,4.9,4.8,4.8,4.6,4.8,4.7,20,25,49624
4019,2019,30500,4.8,131,4.2,72,31008,1,4.8,4.7,4.8,4.7,4.8,4.9,21,26,40959
4020,2019,39698,4.6,444,4.0,382,28806,1,4.6,4.6,4.4,4.4,4.7,4.6,25,33,15789
4021,2019,18590,4.3,151,4.4,165,44224,0,4.4,4.3,4.2,4.2,4.5,4.4,26,31,45864
4022,2021,40985,4.8,63,4.8,746,29302,1,4.9,4.7,4.8,4.7,4.7,4.8,20,27,17672
4023,2020,30975,4.7,166,4.9,8335,34691,0,4.8,4.8,4.7,4.6,4.8,4.8,27,33,27018
4024,2016,34685,4.6,391,4.8,119,15012,2,4.7,4.6,4.7,4.4,4.7,4.6,17,23,47594
4025,2020,31994,4.9,72,3.9,9,29927,1,4.9,4.9,4.9,4.8,5.0,4.9,19,30,11967
4026,2020,21350,4.7,233,4.9,138,32225,1,4.7,4.7,4.7,4.7,4.8,4.8,30,38,50582
4027,2018,28977,4.8,66,3.9,170,32225,1,4.8,4.9,4.9,4.7,4.9,4.8,24,33,49713
4028,2020,36919,4.8,38,1.3,4,27455,1,4.8,4.8,4.8,4.7,4.8,4.9,22,28,36728
4029,2020,37189,4.7,8,1.3,4,27455,0,5.0,4.6,4.7,4.4,4.6,4.7,14,19,48880
4030,2019,53491,3.5,15,4.7,98,27511,1,3.7,4.2,3.3,3.0,4.5,2.9,21,27,17845
4031,2014,9900,4.3,104,4.4,1132,27617,1,4.5,4.6,4.0,4.3,4.6,3.9,25,33,65629
4032,2021,37450,4.8,42,4.5,571,33966,0,4.9,4.9,4.7,4.6,4.9,4.8,22,28,12959
4033,2020,94563,4.9,4,4.7,311,14623,1,5.0,4.7,4.7,4.5,5.0,5.0,20,28,7583
4034,2019,33112,4.8,224,4.2,865,20151,0,4.9,4.9,4.8,4.6,4.9,4.8,18,25,42477
4035,2019,32995,4.8,540,4.6,654,20151,1,4.8,4.8,4.7,4.7,4.8,4.8,27,33,29871
4036,2020,32675,4.8,150,4.7,108,22401,0,4.9,4.8,4.8,4.7,4.9,4.8,18,25,52481
4037,2020,37985,4.9,50,4.8,1666,20151,0,4.9,4.9,4.9,4.8,4.8,4.9,20,27,39899
4038,2018,31658,4.8,79,4.8,1205,23294,1,4.7,4.7,4.8,4.6,4.8,4.8,22,31,30729
4039,2019,58999,5.0,5,4.6,1748,22031,1,5.0,5.0,5.0,5.0,5.0,5.0,17,25,38506
4040,2018,25998,4.8,505,4.4,21,18840,0,4.8,4.6,4.7,4.8,4.7,4.8,26,32,24931
4041,2021,36356,5.0,36,4.0,362,20716,1,4.9,5.0,4.9,5.0,5.0,5.0,22,32,13894
4042,2018,39003,4.8,66,4.5,706,21401,2,4.8,4.9,4.9,4.5,4.9,4.8,18,24,57776
4043,2019,38989,4.7,42,4.8,1439,33409,1,4.8,4.6,4.7,4.5,4.7,4.7,22,27,39205
4044,2021,22977,4.8,74,4.7,688,33406,1,4.8,4.7,4.8,4.7,4.9,4.9,30,38,30248
4045,2017,115998,4.8,3,4.9,242,10954,2,4.3,4.3,5.0,4.7,5.0,5.0,12,14,51015
4046,2019,42569,4.9,14,4.4,432,10019,0,5.0,4.8,4.9,4.8,4.8,4.9,18,25,21221
4047,2020,32560,4.9,32,4.6,1410,11210,1,4.9,4.8,4.8,4.8,4.8,4.9,23,33,15843
4048,2019,35714,4.8,224,4.7,1310,10591,0,4.9,4.9,4.8,4.6,4.9,4.8,18,25,20204
4049,2019,65990,4.7,11,4.2,175,10523,0,4.7,4.9,4.7,4.3,4.9,4.6,17,23,36350
4050,2020,56500,4.7,35,4.6,580,11542,1,4.9,4.8,4.6,4.5,4.9,4.7,18,26,13752
4051,2019,35988,4.6,363,4.9,225,1201,0,4.8,4.7,4.6,4.5,4.7,4.6,20,26,34535
4052,2019,28488,4.7,205,4.7,1997,3103,1,4.7,4.7,4.6,4.7,4.8,4.8,27,33,12457
4053,2019,40999,4.7,69,4.9,635,1757,0,4.9,4.7,4.8,4.6,4.8,4.6,19,26,59546
4054,2020,57784,4.7,53,4.8,709,3885,1,4.8,4.8,4.8,4.4,4.7,4.7,20,26,36916
4055,2019,37997,4.8,102,4.4,608,90401,0,4.8,4.8,4.8,4.6,4.9,4.8,20,28,36549
4056,2017,33398,4.7,72,4.6,528,90621,1,4.9,4.8,4.7,4.4,4.7,4.6,19,25,58962
4057,2018,26998,4.8,94,2.7,9,92618,0,4.8,4.7,4.7,4.7,4.7,4.9,20,28,54524
4058,2022,38777,5.0,2,4.6,1599,89117,0,5.0,5.0,5.0,5.0,5.0,5.0,24,33,5645
4059,2016,105899,4.8,24,4.4,1071,94544,2,4.5,5.0,4.8,4.7,5.0,4.9,18,23,19766
4060,2020,66998,3.7,10,4.7,186,94019,1,3.9,3.8,4.1,3.3,3.8,4.0,0,0,17033
4062,2020,29500,4.7,76,4.7,881,85388,1,4.8,4.7,4.7,4.6,4.8,4.7,22,29,14760
4063,2021,40000,4.8,63,4.8,11758,95407,0,4.9,4.7,4.8,4.7,4.7,4.8,19,26,12501
4064,2020,18947,4.5,100,4.5,902,85382,0,4.5,4.5,4.4,4.4,4.6,4.6,26,31,11725
4065,2019,29952,4.6,444,4.6,2395,85284,1,4.6,4.6,4.4,4.4,4.7,4.6,26,35,20000
4066,2020,59995,4.9,29,4.5,797,85226,0,4.8,4.8,5.0,4.7,4.9,4.9,22,30,14546
4067,2018,37958,4.8,253,4.5,797,85226,1,4.8,4.7,4.7,4.7,4.9,4.9,17,20,56409
4068,2020,54498,4.7,53,4.5,816,80246,0,4.8,4.8,4.8,4.4,4.7,4.7,20,26,32335
4069,2007,19989,4.5,132,4.4,297,67207,1,4.4,4.3,4.6,4.4,4.5,4.6,14,18,130818
4070,2017,23998,4.7,364,2.9,6,67207,1,4.8,4.7,4.6,4.5,4.8,4.7,17,24,85180
4071,2020,59988,4.7,53,3.9,60,76051,2,4.8,4.8,4.8,4.4,4.7,4.7,21,26,24227
4072,2014,28496,4.7,42,4.6,60,75006,1,4.8,4.8,4.6,4.6,4.6,4.9,19,29,49940
4073,2020,40675,4.8,150,4.9,4686,75244,0,4.9,4.8,4.8,4.7,4.9,4.8,18,25,24980
4074,2018,30899,4.8,265,2.5,8,75244,0,4.9,4.8,4.8,4.7,4.9,4.8,19,27,43795
4075,2019,35880,4.9,30,4.3,1341,75093,0,4.9,4.9,5.0,4.6,4.9,4.9,25,34,34132
4076,2018,44400,4.6,36,4.2,937,75238,1,4.8,4.5,4.5,4.5,4.6,4.9,15,18,39939
4077,2021,53000,4.8,92,4.7,611,68521,0,4.9,4.9,4.8,4.6,4.9,4.8,19,24,20234
4078,2019,28995,4.7,193,4.1,16,57106,1,4.8,4.7,4.7,4.6,4.8,4.7,21,28,65443
4079,2020,43780,4.8,83,4.8,383,66061,1,4.8,4.8,4.8,4.7,4.9,4.8,20,26,26045
4080,2017,29992,4.8,348,3.7,31,77079,0,4.9,4.8,4.7,4.7,4.8,4.8,21,27,68001
4081,2021,63952,4.7,12,4.5,1343,77090,1,4.9,4.7,4.6,4.3,4.9,4.3,18,23,15191
4082,2020,41391,4.1,32,4.5,1343,77090,1,4.6,4.7,4.1,4.0,4.5,3.3,23,30,16826
4083,2017,14900,4.8,593,4.5,8,77091,1,4.8,4.8,4.8,4.8,4.8,4.9,29,38,55089
4084,2013,13998,4.5,41,4.5,449,77339,0,4.6,4.5,4.5,4.5,4.7,4.5,17,24,92383
4085,2018,32924,4.8,29,4.7,2898,77573,1,4.9,4.8,4.8,4.8,4.8,4.8,19,26,45042
4086,2021,23996,4.8,19,4.6,529,70607,1,4.9,4.6,4.9,4.9,4.9,4.8,29,39,20285
4087,2019,32995,4.8,540,4.8,2125,55343,1,4.8,4.8,4.7,4.7,4.8,4.8,27,33,12066
4088,2017,24990,4.8,187,2.3,3,70508,1,4.8,4.8,4.8,4.6,4.8,4.8,21,30,57257
4089,2019,38998,4.9,11,2.9,6,70809,1,5.0,4.8,4.8,4.9,5.0,5.0,21,30,10207
4090,2021,40995,4.6,16,5.0,17,60540,0,4.6,4.4,4.7,4.2,4.5,4.7,23,28,16398
4091,2022,58236,5.0,6,4.5,481,60074,1,5.0,5.0,4.7,5.0,5.0,5.0,110,87,520
4092,2013,21500,4.6,62,4.6,802,60559,2,4.7,4.7,4.6,4.5,4.7,4.6,18,23,87270
4093,2018,42497,4.7,63,4.7,3036,60074,2,4.9,4.8,4.8,4.5,4.7,4.7,19,25,62462
4094,2018,28995,4.8,79,4.8,1137,60443,2,4.7,4.7,4.8,4.6,4.8,4.8,22,31,61612
4095,2020,53995,4.8,201,4.6,581,60453,1,4.9,4.9,4.8,4.6,4.8,4.7,19,24,20600
